name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.8,2,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.0625,wv_3d_linear0_num,0.800000011920929,1.0,0.7929166666666667,0.9183333333333332,0.7795833333333334,0.94125,0.9413333535194396,1.0,0.800000011920929,0.9,0.0625,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.125,wv_3d_linear0_num,0.7799999713897705,1.0,0.8283333333333333,0.9375,0.81875,0.96125,0.9493333101272584,1.0,0.7799999713897705,0.9,0.125,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.03125,wv_3d_linear0_num,0.8100000023841858,0.9900000095367432,0.7687499999999999,0.9225,0.7470833333333333,0.9429166666666668,0.9197860956192015,1.0,0.8050000071525574,0.9,0.03125,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.0625,wv_3d_linear0_num,0.7875000238418579,0.9975000023841858,0.7995833333333332,0.9370833333333332,0.7754166666666666,0.95375,0.9520000219345092,0.9975,0.7875000238418579,0.9,0.0625,0
TN,1,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.03125,wv_3d_linear0_num,0.7724999785423279,0.5625,0.6341666666666667,0.915,0.5983333333333333,0.94125,0.9411764740943908,0.9975,0.6399999856948853,0.9,0.03125,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.125,wv_3d_linear0_num,0.8274999856948853,0.9975000023841858,0.8075000000000001,0.9004166666666666,0.7854166666666668,0.9170833333333333,0.9359999895095824,1.0,0.8274999856948853,0.9,0.125,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.03125,wv_3d_linear0_num,0.8500000238418579,1.0,0.7704166666666667,0.8995833333333333,0.7441666666666666,0.8708333333333332,0.8983957171440125,1.0,0.8500000238418579,0.9,0.03125,0
TN,2,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.0625,wv_3d_linear0_num,0.75,0.6725000143051147,0.7445833333333334,0.9520833333333332,0.7258333333333334,0.96625,0.9333333373069764,1.0,0.6100000143051147,0.9,0.0625,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.125,wv_3d_linear0_num,0.8075000047683716,1.0,0.8283333333333333,0.9266666666666667,0.8183333333333334,0.9379166666666666,0.95333331823349,1.0,0.8075000047683716,0.9,0.125,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.0625,wv_3d_linear0_num,0.8525000214576721,0.9975000023841858,0.7979166666666666,0.87125,0.78375,0.8920833333333333,0.9279999732971193,1.0,0.8500000238418579,0.9,0.0625,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.0625,wv_3d_linear0_num,0.7475000023841858,0.9950000047683716,0.7925,0.9254166666666668,0.7691666666666667,0.9475,0.9386666417121888,1.0,0.75,0.9,0.0625,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.125,wv_3d_linear0_num,0.7724999785423279,1.0,0.8366666666666666,0.9454166666666668,0.8291666666666666,0.9591666666666666,0.9559999704360962,1.0,0.7724999785423279,0.9,0.125,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.03125,wv_3d_linear0_num,0.8149999976158142,1.0,0.7829166666666666,0.8929166666666667,0.7554166666666666,0.8799999999999999,0.9251337051391602,1.0,0.8149999976158142,0.9,0.03125,0
TN,1,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.0625,wv_3d_linear0_num,0.7674999833106995,0.5024999976158142,0.6895833333333333,0.9620833333333332,0.6725,0.9695833333333334,0.9520000219345092,1.0,0.4675000011920929,0.9,0.0625,0
